time,evid,arid,phase,network,station
2000-12-13T15:16:05.930000,16,35,S,X,ST26
2000-12-13T15:17:09.390000,17,1,P,X,ST0 
2000-12-13T15:17:03.570000,17,2,P,X,ST1 
2000-12-13T15:17:05.390000,17,3,S,X,ST1 
2000-12-13T15:17:08.620000,17,4,P,X,ST2 
2000-12-13T15:17:04.550000,17,5,P,X,ST3 
2000-12-13T15:17:13.500000,17,6,S,X,ST4 
2000-12-13T15:17:06.290000,17,7,P,X,ST5 
2000-12-13T15:17:11.740000,17,8,S,X,ST6 
2000-12-13T15:17:05.170000,17,9,P,X,ST7 
2000-12-13T15:17:04.060000,17,10,P,X,ST8 
2000-12-13T15:17:07.120000,17,11,P,X,ST9 
2000-12-13T15:17:04.700000,17,12,P,X,ST10
2000-12-13T15:17:07.260000,17,13,S,X,ST10
2000-12-13T15:17:06.530000,17,14,P,X,ST11
2000-12-13T15:17:03.300000,17,15,P,X,ST12
2000-12-13T15:17:06.700000,17,16,P,X,ST13
2000-12-13T15:17:11.190000,17,17,S,X,ST14
2000-12-13T15:17:06.240000,17,18,P,X,ST15
2000-12-13T15:17:08.620000,17,19,P,X,ST16
2000-12-13T15:17:09.210000,17,20,P,X,ST17
2000-12-13T15:17:06.440000,17,21,P,X,ST19
2000-12-13T15:17:02.770000,17,22,P,X,ST20
2000-12-13T15:17:06.230000,17,23,S,X,ST21
2000-12-13T15:17:02.860000,17,24,P,X,ST22
2000-12-13T15:17:04.180000,17,25,S,X,ST22
2000-12-13T15:17:04.820000,17,26,P,X,ST23
2000-12-13T15:17:08.050000,17,27,P,X,ST26
2000-12-13T15:17:12.960000,17,28,S,X,ST26
2000-12-13T15:18:05.420000,18,1,P,X,ST0 
2000-12-13T15:18:08.480000,18,2,S,X,ST0 
2000-12-13T15:18:04.750000,18,3,P,X,ST1 
2000-12-13T15:18:19.690000,18,4,S,X,ST2 
2000-12-13T15:18:08.500000,18,5,P,X,ST3 
2000-12-13T15:18:05.460000,18,6,P,X,ST4 
2000-12-13T15:18:08.820000,18,7,P,X,ST5 
2000-12-13T15:18:14.400000,18,8,S,X,ST5 
2000-12-13T15:18:05.060000,18,9,P,X,ST7 
2000-12-13T15:18:06.460000,18,10,P,X,ST8 
2000-12-13T15:18:11.160000,18,11,S,X,ST9 
2000-12-13T15:18:08.660000,18,12,P,X,ST10
2000-12-13T15:18:10.610000,18,13,P,X,ST11
2000-12-13T15:18:11.120000,18,14,S,X,ST12
2000-12-13T15:18:03.500000,18,15,P,X,ST13
2000-12-13T15:18:05.290000,18,16,S,X,ST13
2000-12-13T15:18:02.950000,18,17,P,X,ST15
2000-12-13T15:18:04.380000,18,18,S,X,ST15
2000-12-13T15:18:05.020000,18,19,P,X,ST16
2000-12-13T15:18:07.740000,18,20,S,X,ST16
2000-12-13T15:18:05.750000,18,21,P,X,ST17
2000-12-13T15:18:03.210000,18,22,P,X,ST18
2000-12-13T15:18:02.990000,18,23,P,X,ST19
2000-12-13T15:18:04.890000,18,24,S,X,ST19
2000-12-13T15:18:11.540000,18,25,S,X,ST20
2000-12-13T15:18:04.070000,18,26,P,X,ST21
2000-12-13T15:18:06.250000,18,27,S,X,ST21
2000-12-13T15:18:06.700000,18,28,P,X,ST22
2000-12-13T15:18:10.760000,18,29,S,X,ST22
2000-12-13T15:18:03.250000,18,30,P,X,ST23
2000-12-13T15:18:04.820000,18,31,S,X,ST23
2000-12-13T15:18:06.840000,18,32,S,X,ST24
2000-12-13T15:18:03.200000,18,33,P,X,ST25
2000-12-13T15:18:04.920000,18,34,S,X,ST25
2000-12-13T15:18:04.240000,18,35,P,X,ST26
2000-12-13T15:18:06.450000,18,36,S,X,ST26
2000-12-13T15:19:04.070000,19,1,P,X,ST0 
2000-12-13T15:19:05.960000,19,2,P,X,ST1 
2000-12-13T15:19:09.290000,19,3,S,X,ST1 
2000-12-13T15:19:12.790000,19,4,P,X,ST2 
2000-12-13T15:19:09.920000,19,5,P,X,ST3 
2000-12-13T15:19:16.160000,19,6,S,X,ST3 
2000-12-13T15:19:06.230000,19,7,P,X,ST4 
2000-12-13T15:19:09.800000,19,8,S,X,ST4 
2000-12-13T15:19:06.580000,19,9,P,X,ST6 
2000-12-13T15:19:10.490000,19,10,S,X,ST6 
2000-12-13T15:19:10.820000,19,11,S,X,ST7 
2000-12-13T15:19:08.010000,19,12,P,X,ST8 
2000-12-13T15:19:13.190000,19,13,S,X,ST8 
2000-12-13T15:19:08.410000,19,14,P,X,ST9 
2000-12-13T15:19:13.800000,19,15,S,X,ST9 
2000-12-13T15:19:09.930000,19,16,P,X,ST10
2000-12-13T15:19:11.780000,19,17,P,X,ST11
2000-12-13T15:19:19.780000,19,18,S,X,ST11
2000-12-13T15:19:08.060000,19,19,P,X,ST12
2000-12-13T15:19:12.860000,19,20,S,X,ST12
2000-12-13T15:19:02.530000,19,21,P,X,ST13
2000-12-13T15:19:05.190000,19,22,P,X,ST14
2000-12-13T15:19:03.680000,19,23,P,X,ST15
2000-12-13T15:19:05.660000,19,24,S,X,ST15
2000-12-13T15:19:07.970000,19,25,S,X,ST16
2000-12-13T15:19:04.190000,19,26,P,X,ST17
2000-12-13T15:19:06.420000,19,27,S,X,ST17
2000-12-13T15:19:02.850000,19,28,P,X,ST18
2000-12-13T15:19:05.190000,19,29,S,X,ST18
2000-12-13T15:19:02.590000,19,30,P,X,ST19
2000-12-13T15:19:03.710000,19,31,S,X,ST19
2000-12-13T15:19:12.840000,19,32,S,X,ST20
2000-12-13T15:19:05.330000,19,33,P,X,ST21
2000-12-13T15:19:08.040000,19,34,P,X,ST22
2000-12-13T15:19:12.960000,19,35,S,X,ST22
2000-12-13T15:19:04.390000,19,36,P,X,ST23
2000-12-13T15:19:06.740000,19,37,S,X,ST23
2000-12-13T15:19:02.700000,19,38,P,X,ST24
2000-12-13T15:19:03.830000,19,39,S,X,ST24
2000-12-13T15:19:02.880000,19,40,P,X,ST26
2000-12-13T15:19:04.200000,19,41,S,X,ST26
2000-12-13T15:20:09.640000,20,1,P,X,ST0 
2000-12-13T15:20:15.580000,20,2,S,X,ST0 
2000-12-13T15:20:03.690000,20,3,P,X,ST1 
2000-12-13T15:20:13.500000,20,4,S,X,ST2 
2000-12-13T15:20:04.360000,20,5,P,X,ST3 
2000-12-13T15:20:06.730000,20,6,S,X,ST3 
2000-12-13T15:20:07.320000,20,7,P,X,ST6 
2000-12-13T15:20:11.650000,20,8,S,X,ST6 
2000-12-13T15:20:05.480000,20,9,P,X,ST7 
2000-12-13T15:20:07.500000,20,10,P,X,ST9 
2000-12-13T15:20:06.370000,20,11,P,X,ST11
2000-12-13T15:20:11.120000,20,12,S,X,ST13
2000-12-13T15:20:06.270000,20,13,P,X,ST14
2000-12-13T15:20:11.080000,20,14,S,X,ST14
2000-12-13T15:20:06.550000,20,15,P,X,ST15
2000-12-13T15:20:10.570000,20,16,S,X,ST15
2000-12-13T15:20:09.020000,20,17,P,X,ST16
2000-12-13T15:20:15.390000,20,18,S,X,ST17
2000-12-13T15:20:11.870000,20,19,S,X,ST18
2000-12-13T15:20:06.780000,20,20,P,X,ST19
2000-12-13T15:20:02.460000,20,21,P,X,ST20
2000-12-13T15:20:04.320000,20,22,P,X,ST21
2000-12-13T15:20:02.440000,20,23,P,X,ST22
2000-12-13T15:20:05.110000,20,24,P,X,ST23
2000-12-13T15:20:13.530000,20,25,S,X,ST24
2000-12-13T15:20:08.410000,20,26,P,X,ST26
2000-12-13T15:21:06.640000,21,1,P,X,ST1 
2000-12-13T15:21:10.500000,21,2,S,X,ST1 
2000-12-13T15:21:21.920000,21,3,S,X,ST2 
2000-12-13T15:21:10.560000,21,4,P,X,ST3 
2000-12-13T15:21:06.050000,21,5,P,X,ST4 
2000-12-13T15:21:10.050000,21,6,P,X,ST5 
2000-12-13T15:21:07.190000,21,7,P,X,ST6 
2000-12-13T15:21:11.530000,21,8,S,X,ST6 
2000-12-13T15:21:07.060000,21,9,P,X,ST7 
2000-12-13T15:21:12.850000,21,10,S,X,ST7 
2000-12-13T15:21:08.570000,21,11,P,X,ST8 
2000-12-13T15:21:14.140000,21,12,S,X,ST8 
2000-12-13T15:21:08.750000,21,13,P,X,ST9 
2000-12-13T15:21:14.270000,21,14,S,X,ST9 
2000-12-13T15:21:10.630000,21,15,P,X,ST10
2000-12-13T15:21:17.280000,21,16,S,X,ST10
2000-12-13T15:21:20.800000,21,17,S,X,ST11
2000-12-13T15:21:08.780000,21,18,P,X,ST12
2000-12-13T15:21:03.110000,21,19,P,X,ST13
2000-12-13T15:21:05.890000,21,20,P,X,ST14
2000-12-13T15:21:09.290000,21,21,S,X,ST14
2000-12-13T15:21:03.970000,21,22,P,X,ST15
2000-12-13T15:21:05.990000,21,23,S,X,ST15
2000-12-13T15:21:04.680000,21,24,P,X,ST16
2000-12-13T15:21:07.160000,21,25,S,X,ST16
2000-12-13T15:21:02.840000,21,26,P,X,ST18
2000-12-13T15:21:04.150000,21,27,S,X,ST18
2000-12-13T15:21:03.070000,21,28,P,X,ST19
2000-12-13T15:21:04.390000,21,29,S,X,ST19
2000-12-13T15:21:08.570000,21,30,P,X,ST20
2000-12-13T15:21:13.870000,21,31,S,X,ST20
2000-12-13T15:21:06.010000,21,32,P,X,ST21
2000-12-13T15:21:09.370000,21,33,S,X,ST21
2000-12-13T15:21:07.780000,21,34,S,X,ST23
2000-12-13T15:21:02.500000,21,35,P,X,ST24
2000-12-13T15:21:05.110000,21,36,P,X,ST25
2000-12-13T15:21:02.230000,21,37,P,X,ST26
2000-12-13T15:22:08.500000,22,1,S,X,ST0 
2000-12-13T15:22:05.910000,22,2,P,X,ST1 
2000-12-13T15:22:13.290000,22,3,P,X,ST2 
2000-12-13T15:22:21.880000,22,4,S,X,ST2 
2000-12-13T15:22:09.300000,22,5,P,X,ST3 
2000-12-13T15:22:15.180000,22,6,S,X,ST3 
2000-12-13T15:22:06.260000,22,7,S,X,ST4 
2000-12-13T15:22:10.170000,22,8,P,X,ST5 
2000-12-13T15:22:08.260000,22,9,P,X,ST6 
2000-12-13T15:22:05.040000,22,10,P,X,ST7 
2000-12-13T15:22:08.100000,22,11,S,X,ST7 
2000-12-13T15:22:11.580000,22,12,S,X,ST8 
2000-12-13T15:22:10.310000,22,13,S,X,ST9 
2000-12-13T15:22:19.050000,22,14,S,X,ST11
2000-12-13T15:22:08.090000,22,15,P,X,ST12
2000-12-13T15:22:13.080000,22,16,S,X,ST12
2000-12-13T15:22:04.460000,22,17,P,X,ST13
2000-12-13T15:22:10.770000,22,18,S,X,ST14
2000-12-13T15:22:02.810000,22,19,P,X,ST15
2000-12-13T15:22:03.780000,22,20,P,X,ST16
2000-12-13T15:22:05.660000,22,21,S,X,ST16
2000-12-13T15:22:09.910000,22,22,S,X,ST17
2000-12-13T15:22:03.190000,22,23,P,X,ST18
2000-12-13T15:22:04.860000,22,24,S,X,ST18
2000-12-13T15:22:05.540000,22,25,S,X,ST19
2000-12-13T15:22:12.000000,22,26,S,X,ST20
2000-12-13T15:22:05.100000,22,27,P,X,ST21
2000-12-13T15:22:08.060000,22,28,S,X,ST21
2000-12-13T15:22:07.650000,22,29,P,X,ST22
2000-12-13T15:22:12.260000,22,30,S,X,ST22
2000-12-13T15:22:04.240000,22,31,P,X,ST23
2000-12-13T15:22:06.550000,22,32,S,X,ST23
2000-12-13T15:22:07.390000,22,33,S,X,ST24
2000-12-13T15:22:05.950000,22,34,S,X,ST25
2000-12-13T15:23:05.710000,23,1,P,X,ST0 
2000-12-13T15:23:08.950000,23,2,S,X,ST0 
2000-12-13T15:23:04.240000,23,3,P,X,ST1 
2000-12-13T15:23:18.560000,23,4,S,X,ST2 
2000-12-13T15:23:08.170000,23,5,P,X,ST3 
2000-12-13T15:23:06.240000,23,6,P,X,ST4 
2000-12-13T15:23:09.960000,23,7,S,X,ST4 
2000-12-13T15:23:08.100000,23,8,P,X,ST5 
2000-12-13T15:23:09.910000,23,9,S,X,ST6 
2000-12-13T15:23:05.350000,23,10,P,X,ST7 
2000-12-13T15:23:08.570000,23,11,S,X,ST7 
2000-12-13T15:23:06.350000,23,12,P,X,ST8 
2000-12-13T15:23:10.390000,23,13,S,X,ST8 
2000-12-13T15:23:13.390000,23,14,S,X,ST10
2000-12-13T15:23:10.180000,23,15,P,X,ST11
2000-12-13T15:23:16.950000,23,16,S,X,ST11
2000-12-13T15:23:06.470000,23,17,P,X,ST12
2000-12-13T15:23:04.690000,23,18,P,X,ST14
2000-12-13T15:23:03.400000,23,19,P,X,ST15
2000-12-13T15:23:05.150000,23,20,S,X,ST15
2000-12-13T15:23:03.570000,23,21,P,X,ST18
2000-12-13T15:23:06.030000,23,22,S,X,ST18
2000-12-13T15:23:02.990000,23,23,P,X,ST19
2000-12-13T15:23:04.350000,23,24,S,X,ST19
2000-12-13T15:23:06.130000,23,25,P,X,ST20
2000-12-13T15:23:03.660000,23,26,P,X,ST21
2000-12-13T15:23:05.580000,23,27,S,X,ST21
2000-12-13T15:23:10.210000,23,28,S,X,ST22
2000-12-13T15:23:02.940000,23,29,P,X,ST23
2000-12-13T15:23:04.270000,23,30,S,X,ST23
2000-12-13T15:23:04.740000,23,31,S,X,ST25
2000-12-13T15:24:16.560000,24,1,S,X,ST0 
2000-12-13T15:24:04.340000,24,2,P,X,ST1 
2000-12-13T15:24:06.600000,24,3,S,X,ST1 
2000-12-13T15:24:07.850000,24,4,P,X,ST2 
2000-12-13T15:24:03.790000,24,5,P,X,ST3 
2000-12-13T15:24:09.070000,24,6,P,X,ST4 
2000-12-13T15:24:14.900000,24,7,S,X,ST4 
2000-12-13T15:24:05.920000,24,8,P,X,ST5 
2000-12-13T15:24:09.250000,24,9,S,X,ST5 
2000-12-13T15:24:07.020000,24,10,S,X,ST8 
2000-12-13T15:24:03.820000,24,11,P,X,ST10
2000-12-13T15:24:05.740000,24,12,S,X,ST10
2000-12-13T15:24:02.870000,24,13,P,X,ST12
2000-12-13T15:24:04.220000,24,14,S,X,ST12
2000-12-13T15:24:07.490000,24,15,P,X,ST13
2000-12-13T15:24:12.020000,24,16,S,X,ST13
2000-12-13T15:24:06.670000,24,17,P,X,ST14
2000-12-13T15:24:10.570000,24,18,S,X,ST14
2000-12-13T15:24:07.090000,24,19,P,X,ST15
2000-12-13T15:24:11.500000,24,20,S,X,ST15
2000-12-13T15:24:15.500000,24,21,S,X,ST16
2000-12-13T15:24:16.280000,24,22,S,X,ST17
2000-12-13T15:24:07.900000,24,23,P,X,ST18
2000-12-13T15:24:12.810000,24,24,S,X,ST18
2000-12-13T15:24:07.260000,24,25,P,X,ST19
2000-12-13T15:24:02.830000,24,26,P,X,ST20
2000-12-13T15:24:03.950000,24,27,S,X,ST20
2000-12-13T15:24:04.900000,24,28,P,X,ST21
2000-12-13T15:24:07.470000,24,29,S,X,ST21
2000-12-13T15:24:02.600000,24,30,P,X,ST22
2000-12-13T15:24:03.770000,24,31,S,X,ST22
2000-12-13T15:24:10.280000,24,32,S,X,ST23
2000-12-13T15:24:05.810000,24,33,P,X,ST25
2000-12-13T15:24:09.290000,24,34,S,X,ST25
2000-12-13T15:24:08.910000,24,35,P,X,ST26
2000-12-13T15:25:15.460000,25,1,S,X,ST0 
2000-12-13T15:25:03.700000,25,2,P,X,ST1 
2000-12-13T15:25:09.170000,25,3,P,X,ST2 
2000-12-13T15:25:06.760000,25,4,S,X,ST3 
2000-12-13T15:25:08.550000,25,5,P,X,ST4 
2000-12-13T15:25:06.070000,25,6,P,X,ST5 
2000-12-13T15:25:07.280000,25,7,P,X,ST6 
2000-12-13T15:25:05.450000,25,8,P,X,ST7 
2000-12-13T15:25:08.720000,25,9,S,X,ST7 
2000-12-13T15:25:04.140000,25,10,P,X,ST8 
2000-12-13T15:25:06.590000,25,11,S,X,ST8 
2000-12-13T15:25:07.400000,25,12,P,X,ST9 
2000-12-13T15:25:11.820000,25,13,S,X,ST9 
2000-12-13T15:25:04.490000,25,14,P,X,ST10
2000-12-13T15:25:06.870000,25,15,S,X,ST10
2000-12-13T15:25:06.340000,25,16,P,X,ST11
2000-12-13T15:25:10.450000,25,17,S,X,ST11
2000-12-13T15:25:03.110000,25,18,P,X,ST12
2000-12-13T15:25:10.930000,25,19,S,X,ST13
2000-12-13T15:25:06.220000,25,20,P,X,ST14
2000-12-13T15:25:09.850000,25,21,S,X,ST14
2000-12-13T15:25:06.420000,25,22,P,X,ST15
2000-12-13T15:25:10.320000,25,23,S,X,ST15
2000-12-13T15:25:15.170000,25,24,S,X,ST17
2000-12-13T15:25:07.220000,25,25,P,X,ST18
2000-12-13T15:25:12.500000,25,26,S,X,ST18
2000-12-13T15:25:06.640000,25,27,P,X,ST19
2000-12-13T15:25:10.570000,25,28,S,X,ST19
2000-12-13T15:25:02.740000,25,29,P,X,ST20
2000-12-13T15:25:04.210000,25,30,P,X,ST21
2000-12-13T15:25:06.390000,25,31,S,X,ST21
2000-12-13T15:25:02.730000,25,32,P,X,ST22
2000-12-13T15:25:04.980000,25,33,P,X,ST23
2000-12-13T15:25:07.810000,25,34,S,X,ST23
2000-12-13T15:25:13.200000,25,35,S,X,ST24
2000-12-13T15:25:05.210000,25,36,P,X,ST25
2000-12-13T15:25:08.240000,25,37,S,X,ST25
2000-12-13T15:25:08.270000,25,38,P,X,ST26
2000-12-13T15:26:04.570000,26,1,P,X,ST0 
2000-12-13T15:26:05.380000,26,2,P,X,ST1 
2000-12-13T15:26:08.430000,26,3,S,X,ST1 
2000-12-13T15:26:12.350000,26,4,P,X,ST2 
2000-12-13T15:26:20.000000,26,5,S,X,ST2 
2000-12-13T15:26:09.470000,26,6,P,X,ST3 
2000-12-13T15:26:15.360000,26,7,S,X,ST3 
2000-12-13T15:26:06.190000,26,8,P,X,ST4 
2000-12-13T15:26:08.900000,26,9,P,X,ST5 
2000-12-13T15:26:10.080000,26,10,S,X,ST6 
2000-12-13T15:26:07.500000,26,11,P,X,ST8 
2000-12-13T15:26:08.050000,26,12,P,X,ST9 
2000-12-13T15:26:11.350000,26,13,P,X,ST11
2000-12-13T15:26:07.590000,26,14,P,X,ST12
2000-12-13T15:26:12.110000,26,15,S,X,ST12
2000-12-13T15:26:03.660000,26,16,S,X,ST13
2000-12-13T15:26:04.940000,26,17,P,X,ST14
2000-12-13T15:26:07.610000,26,18,S,X,ST14
2000-12-13T15:26:05.320000,26,19,S,X,ST15
2000-12-13T15:26:04.590000,26,20,P,X,ST17
2000-12-13T15:26:06.910000,26,21,S,X,ST17
2000-12-13T15:26:04.270000,26,22,S,X,ST18
2000-12-13T15:26:02.480000,26,23,P,X,ST19
2000-12-13T15:26:11.910000,26,24,S,X,ST20
2000-12-13T15:26:04.810000,26,25,P,X,ST21
2000-12-13T15:26:03.910000,26,26,P,X,ST23
2000-12-13T15:26:03.240000,26,27,P,X,ST24
2000-12-13T15:26:04.130000,26,28,P,X,ST25
2000-12-13T15:26:06.290000,26,29,S,X,ST25
2000-12-13T15:26:03.320000,26,30,P,X,ST26
2000-12-13T15:27:08.960000,27,1,S,X,ST0 
2000-12-13T15:27:05.520000,27,2,P,X,ST1 
2000-12-13T15:27:08.800000,27,3,S,X,ST1 
2000-12-13T15:27:08.920000,27,4,P,X,ST3 
2000-12-13T15:27:04.370000,27,5,P,X,ST4 
2000-12-13T15:27:06.670000,27,6,S,X,ST4 
2000-12-13T15:27:08.070000,27,7,P,X,ST6 
2000-12-13T15:27:12.990000,27,8,S,X,ST6 
2000-12-13T15:27:04.740000,27,9,P,X,ST7 
2000-12-13T15:27:07.700000,27,10,S,X,ST7 
2000-12-13T15:27:06.680000,27,11,P,X,ST8 
2000-12-13T15:27:10.420000,27,12,S,X,ST9 
2000-12-13T15:27:09.240000,27,13,P,X,ST10
2000-12-13T15:27:11.000000,27,14,P,X,ST11
2000-12-13T15:27:18.530000,27,15,S,X,ST11
2000-12-13T15:27:06.490000,27,16,S,X,ST13
2000-12-13T15:27:06.570000,27,17,P,X,ST14
2000-12-13T15:27:02.300000,27,18,P,X,ST15
2000-12-13T15:27:04.120000,27,19,P,X,ST16
2000-12-13T15:27:06.460000,27,20,S,X,ST16
2000-12-13T15:27:06.330000,27,21,P,X,ST17
2000-12-13T15:27:10.160000,27,22,S,X,ST17
2000-12-13T15:27:04.570000,27,23,S,X,ST18
2000-12-13T15:27:07.050000,27,24,P,X,ST20
2000-12-13T15:27:11.410000,27,25,S,X,ST20
2000-12-13T15:27:04.660000,27,26,P,X,ST21
2000-12-13T15:27:07.310000,27,27,S,X,ST21
2000-12-13T15:27:07.270000,27,28,P,X,ST22
2000-12-13T15:27:03.730000,27,29,P,X,ST23
2000-12-13T15:27:05.690000,27,30,S,X,ST23
2000-12-13T15:27:03.330000,27,31,P,X,ST25
2000-12-13T15:27:04.430000,27,32,P,X,ST26
2000-12-13T15:27:06.820000,27,33,S,X,ST26
2000-12-13T15:28:09.660000,28,1,P,X,ST0 
2000-12-13T15:28:03.830000,28,2,P,X,ST1 
2000-12-13T15:28:08.660000,28,3,P,X,ST2 
2000-12-13T15:28:14.120000,28,4,S,X,ST2 
2000-12-13T15:28:04.330000,28,5,P,X,ST3 
2000-12-13T15:28:06.730000,28,6,S,X,ST3 
2000-12-13T15:28:08.500000,28,7,P,X,ST4 
2000-12-13T15:28:06.370000,28,8,P,X,ST5 
2000-12-13T15:28:10.240000,28,9,S,X,ST5 
2000-12-13T15:28:07.670000,28,10,P,X,ST6 
2000-12-13T15:28:12.340000,28,11,S,X,ST6 
2000-12-13T15:28:05.310000,28,12,P,X,ST7 
2000-12-13T15:28:03.800000,28,13,P,X,ST8 
2000-12-13T15:28:05.880000,28,14,S,X,ST8 
2000-12-13T15:28:07.160000,28,15,P,X,ST9 
2000-12-13T15:28:04.570000,28,16,P,X,ST10
2000-12-13T15:28:07.040000,28,17,P,X,ST13
2000-12-13T15:28:06.460000,28,18,P,X,ST15
2000-12-13T15:28:10.540000,28,19,S,X,ST15
2000-12-13T15:28:08.910000,28,20,P,X,ST16
2000-12-13T15:28:14.510000,28,21,S,X,ST16
2000-12-13T15:28:09.510000,28,22,P,X,ST17
2000-12-13T15:28:11.900000,28,23,S,X,ST18
2000-12-13T15:28:06.790000,28,24,P,X,ST19
2000-12-13T15:28:02.330000,28,25,P,X,ST20
2000-12-13T15:28:03.260000,28,26,S,X,ST20
2000-12-13T15:28:02.470000,28,27,P,X,ST22
2000-12-13T15:28:05.080000,28,28,P,X,ST23
2000-12-13T15:28:08.410000,28,29,P,X,ST24
2000-12-13T15:28:05.220000,28,30,P,X,ST25
2000-12-13T15:28:08.220000,28,31,S,X,ST25
2000-12-13T15:28:09.060000,28,32,P,X,ST26
2000-12-13T15:28:13.650000,28,33,S,X,ST26
2000-12-13T15:29:09.490000,29,1,P,X,ST0 
2000-12-13T15:29:03.720000,29,2,P,X,ST1 
2000-12-13T15:29:05.540000,29,3,S,X,ST1 
2000-12-13T15:29:08.590000,29,4,P,X,ST2 
2000-12-13T15:29:13.930000,29,5,S,X,ST2 
2000-12-13T15:29:04.430000,29,6,P,X,ST3 
2000-12-13T15:29:08.360000,29,7,P,X,ST4 
2000-12-13T15:29:06.330000,29,8,P,X,ST5 
2000-12-13T15:29:07.470000,29,9,P,X,ST6 
2000-12-13T15:29:05.260000,29,10,P,X,ST7 
2000-12-13T15:29:08.110000,29,11,S,X,ST7 
2000-12-13T15:29:11.430000,29,12,S,X,ST9 
2000-12-13T15:29:05.010000,29,13,P,X,ST10
2000-12-13T15:29:07.020000,29,14,S,X,ST10
2000-12-13T15:29:04.790000,29,15,S,X,ST12
2000-12-13T15:29:06.830000,29,16,P,X,ST13
2000-12-13T15:29:10.130000,29,17,S,X,ST14
2000-12-13T15:29:06.340000,29,18,P,X,ST15
2000-12-13T15:29:10.300000,29,19,S,X,ST15
2000-12-13T15:29:14.330000,29,20,S,X,ST16
2000-12-13T15:29:15.290000,29,21,S,X,ST17
2000-12-13T15:29:07.190000,29,22,P,X,ST18
2000-12-13T15:29:11.660000,29,23,S,X,ST18
2000-12-13T15:29:02.540000,29,24,P,X,ST20
2000-12-13T15:29:04.190000,29,25,P,X,ST21
2000-12-13T15:29:06.440000,29,26,S,X,ST21
2000-12-13T15:29:02.620000,29,27,P,X,ST22
2000-12-13T15:29:03.710000,29,28,S,X,ST22
2000-12-13T15:29:04.970000,29,29,P,X,ST23
2000-12-13T15:29:07.720000,29,30,S,X,ST23
2000-12-13T15:29:08.230000,29,31,P,X,ST24
2000-12-13T15:29:13.360000,29,32,S,X,ST24
2000-12-13T15:29:05.070000,29,33,P,X,ST25
2000-12-13T15:29:08.240000,29,34,P,X,ST26
2000-12-13T15:30:05.580000,30,1,P,X,ST0 
2000-12-13T15:30:08.800000,30,2,S,X,ST0 
2000-12-13T15:30:13.530000,30,3,P,X,ST2 
2000-12-13T15:30:09.380000,30,4,P,X,ST3 
2000-12-13T15:30:15.460000,30,5,S,X,ST3 
2000-12-13T15:30:03.770000,30,6,P,X,ST4 
2000-12-13T15:30:05.700000,30,7,S,X,ST4 
2000-12-13T15:30:10.470000,30,8,P,X,ST5 
2000-12-13T15:30:08.610000,30,9,P,X,ST6 
2000-12-13T15:30:05.020000,30,10,P,X,ST7 
2000-12-13T15:30:07.120000,30,11,P,X,ST8 
2000-12-13T15:30:11.810000,30,12,S,X,ST8 
2000-12-13T15:30:06.230000,30,13,P,X,ST9 
2000-12-13T15:30:09.720000,30,14,P,X,ST10
2000-12-13T15:30:11.520000,30,15,P,X,ST11
2000-12-13T15:30:08.240000,30,16,P,X,ST12
2000-12-13T15:30:04.760000,30,17,P,X,ST13
2000-12-13T15:30:07.100000,30,18,P,X,ST14
2000-12-13T15:30:11.420000,30,19,S,X,ST14
2000-12-13T15:30:06.490000,30,20,P,X,ST17
2000-12-13T15:30:10.310000,30,21,S,X,ST17
2000-12-13T15:30:03.810000,30,22,P,X,ST19
2000-12-13T15:30:07.600000,30,23,P,X,ST20
2000-12-13T15:30:05.280000,30,24,P,X,ST21
2000-12-13T15:30:08.420000,30,25,S,X,ST21
2000-12-13T15:30:04.410000,30,26,P,X,ST23
2000-12-13T15:30:05.150000,30,27,P,X,ST24
2000-12-13T15:30:08.800000,30,28,S,X,ST24
2000-12-13T15:30:04.010000,30,29,P,X,ST25
2000-12-13T15:30:06.190000,30,30,S,X,ST25
2000-12-13T15:30:04.530000,30,31,P,X,ST26
2000-12-13T15:31:05.190000,31,1,P,X,ST0 
2000-12-13T15:31:07.970000,31,2,S,X,ST0 
2000-12-13T15:31:08.670000,31,3,S,X,ST1 
2000-12-13T15:31:12.090000,31,4,P,X,ST2 
2000-12-13T15:31:08.930000,31,5,P,X,ST3 
2000-12-13T15:31:06.120000,31,6,P,X,ST4 
2000-12-13T15:31:09.680000,31,7,S,X,ST4 
2000-12-13T15:31:14.080000,31,8,S,X,ST5 
2000-12-13T15:31:05.790000,31,9,P,X,ST7 
2000-12-13T15:31:09.190000,31,10,S,X,ST7 
2000-12-13T15:31:07.020000,31,11,P,X,ST8 
2000-12-13T15:31:11.550000,31,12,S,X,ST8 
2000-12-13T15:31:07.780000,31,13,P,X,ST9 
2000-12-13T15:31:08.960000,31,14,P,X,ST10
2000-12-13T15:31:14.810000,31,15,S,X,ST10
2000-12-13T15:31:10.890000,31,16,P,X,ST11
2000-12-13T15:31:18.170000,31,17,S,X,ST11
2000-12-13T15:31:02.600000,31,18,P,X,ST13
2000-12-13T15:31:04.930000,31,19,P,X,ST14
2000-12-13T15:31:04.490000,31,20,S,X,ST15
2000-12-13T15:31:08.340000,31,21,S,X,ST16
2000-12-13T15:31:05.220000,31,22,P,X,ST17
2000-12-13T15:31:07.900000,31,23,S,X,ST17
2000-12-13T15:31:02.200000,31,24,P,X,ST19
