,idx1,idx2,hori,vert
1513,42,198,1.8694942422935161,0.24945309518461364
1514,42,226,0.5328495112418888,0.7675310124297903
1515,42,237,0.4074843618975706,0.30200841972909986
1516,42,400,1.1063540778057477,0.2600647818705729
1517,42,468,1.4179580753123855,1.9907577402931091
1518,42,481,1.4538695756061488,1.9273402969744093
1519,42,510,1.2721935949382084,0.07781952177455241
1520,42,514,0.9165518415577281,0.21018883758534504
1521,42,521,1.7765865925098958,0.22479903426919917
1522,42,547,1.031480633990925,0.2843809258785877
1523,42,551,0.27305337609439745,0.22183378062879638
1524,42,564,0.3066967205711582,0.3792807987920023
1525,42,572,1.031991392635498,0.17537874633199316
1526,42,591,0.575127619346196,0.10340179887524938
1527,42,599,0.9733616320863231,0.13982784019067912
1528,42,636,0.9017267466016646,0.4600503005346145
1529,42,657,1.7677576642602748,0.40429898971036166
1530,42,670,1.3862816891204208,0.4094024999494577
1531,42,717,1.1841035789708076,0.17583406275126254
1532,42,736,0.8106511865448564,0.060030410140228925
1533,42,749,0.9763843537914088,0.05993783118749707
1534,42,763,1.8403627403013505,0.9294855880075266
1535,42,771,1.1199854892780532,0.3171759353078305
1536,42,776,1.5320297277077624,0.20390864829770725
1537,42,802,1.0335455191840486,1.1823606033237375
1538,42,819,1.3112858106868202,1.4235814337323283
1539,42,905,0.5973726114445861,0.22000790121247701
1540,42,914,0.8822291626968898,0.5930745375510924
1541,42,942,1.0138929535254992,1.6495013482935101
1542,42,989,0.8098525813401982,0.9335534098451171
1543,43,43,0.0,0.0
1544,43,52,0.8130870030014599,0.4077660029108629
1545,43,54,1.2644106443368799,0.15385676632954345
1546,43,76,0.779473803345841,0.18114871110229433
1547,43,92,0.9954825735107079,0.15789463559396608
1548,43,127,1.6444856069325522,1.1308647385202275
1549,43,151,1.0823273102596767,0.2021489319132743
1550,43,184,1.4741906005475494,0.7094989954385091
1551,43,186,0.800436318523551,0.3980231222757793
1552,43,187,1.6149660984645784,0.24988021053346166
1553,43,220,0.6914038076904856,1.2659079408202887
1554,43,255,0.8325721114513424,0.2739569387219308
1555,43,317,1.0171009704458618,0.03811728780427802
1556,43,318,1.8186385498193633,0.33540871760298613
1557,43,320,1.1154807787784138,0.18329301625682273
1558,43,347,1.0958697424409545,0.8572766737867933
1559,43,354,1.2639484888941928,0.4875820079224832
1560,43,358,0.6281021760901939,0.0905216924965207
1561,43,368,0.8569094509589854,0.19133064216354978
1562,43,373,1.9134027577918757,0.7614616748037479
1563,43,385,0.8266901045061696,0.3728226140020779
1564,43,398,0.8992687484680473,0.6493522003414364
1565,43,406,1.2886826529028892,0.504907459748847
1566,43,434,1.1703175804856267,0.1561408800820136
1567,43,497,0.9054885743880985,0.04378808364385987
1568,43,506,1.6221945888969986,0.5568130466032272
1569,43,520,1.4523204648513197,0.20239183258774573
1570,43,522,1.728013684229035,0.4440191770976962
1571,43,541,1.5930320273754075,0.2706437172233345
1572,43,558,0.9950834288990378,0.2743881829179736
1573,43,568,1.034527747753401,0.38016774725553115
1574,43,601,1.0632061391309613,0.31893745009357005
1575,43,616,1.582760066758805,0.6171320501167465
1576,43,621,0.6530161592120137,0.6190783968989962
1577,43,653,1.9648654017076725,0.36295232271669736
1578,43,656,1.0145051393673823,0.05019668678722155
1579,43,664,1.441792459298782,0.2514968188576859
1580,43,738,1.501251161415213,0.024556661868540688
1581,43,753,0.8100235749993543,0.33209078059870806
1582,43,759,1.8690010328552786,0.602457593341569
1583,43,761,1.4848903169074548,0.34190388364093816
1584,43,765,0.8330610718921769,0.4459632297073331
1585,43,772,1.2764678852343994,0.35881803590392886
1586,43,780,1.3846661091657202,0.32050185504955153
1587,43,782,1.3227180209773939,0.019896060363920696
1588,43,788,0.8570427740120491,0.35152457096464057
1589,43,800,1.3962149870299208,0.06613743481903293
1590,43,814,0.9884761639496198,0.027466331344385253
1591,43,832,1.8435406674559573,0.27388806618419037
1592,43,886,1.0785879244710317,0.012709085782364127
1593,43,887,1.4905146261631497,0.17449664897068579
1594,43,918,1.7038370155419769,0.581188841936244
1595,43,966,0.8158491979124748,0.1948271569534445
1596,43,981,1.334290331724722,0.07357123263560789
