time,evid,arid,phase,network,station
2000-12-14T04:56:04.560000,836,20,P,X,ST14
2000-12-14T04:56:03.180000,836,21,P,X,ST15
2000-12-14T04:56:08.310000,836,22,S,X,ST16
2000-12-14T04:56:05.090000,836,23,P,X,ST17
2000-12-14T04:56:07.760000,836,24,S,X,ST17
2000-12-14T04:56:03.090000,836,25,P,X,ST18
2000-12-14T04:56:06.410000,836,26,P,X,ST20
2000-12-14T04:56:10.140000,836,27,S,X,ST20
2000-12-14T04:56:03.950000,836,28,P,X,ST21
2000-12-14T04:56:06.600000,836,29,P,X,ST22
2000-12-14T04:56:10.470000,836,30,S,X,ST22
2000-12-14T04:56:03.100000,836,31,P,X,ST23
2000-12-14T04:56:04.530000,836,32,S,X,ST23
2000-12-14T04:56:03.810000,836,33,P,X,ST24
2000-12-14T04:56:05.690000,836,34,S,X,ST24
2000-12-14T04:56:04.970000,836,35,S,X,ST25
2000-12-14T04:57:03.500000,837,1,P,X,ST0 
2000-12-14T04:57:06.020000,837,2,P,X,ST1 
2000-12-14T04:57:08.780000,837,3,S,X,ST4 
2000-12-14T04:57:09.270000,837,4,P,X,ST5 
2000-12-14T04:57:14.800000,837,5,S,X,ST5 
2000-12-14T04:57:06.650000,837,6,P,X,ST6 
2000-12-14T04:57:06.480000,837,7,P,X,ST7 
2000-12-14T04:57:07.800000,837,8,P,X,ST8 
2000-12-14T04:57:11.750000,837,9,P,X,ST11
2000-12-14T04:57:19.510000,837,10,S,X,ST11
2000-12-14T04:57:12.860000,837,11,S,X,ST12
2000-12-14T04:57:02.990000,837,12,P,X,ST13
2000-12-14T04:57:04.340000,837,13,S,X,ST13
2000-12-14T04:57:05.500000,837,14,P,X,ST14
2000-12-14T04:57:08.570000,837,15,S,X,ST14
2000-12-14T04:57:03.570000,837,16,P,X,ST15
2000-12-14T04:57:05.420000,837,17,S,X,ST15
2000-12-14T04:57:06.690000,837,18,S,X,ST16
2000-12-14T04:57:03.960000,837,19,P,X,ST17
2000-12-14T04:57:02.840000,837,20,P,X,ST19
2000-12-14T04:57:12.620000,837,21,S,X,ST20
2000-12-14T04:57:08.360000,837,22,S,X,ST21
2000-12-14T04:57:07.990000,837,23,P,X,ST22
2000-12-14T04:57:02.790000,837,24,P,X,ST24
2000-12-14T04:57:04.580000,837,25,P,X,ST25
2000-12-14T04:57:07.060000,837,26,S,X,ST25
2000-12-14T04:57:02.560000,837,27,P,X,ST26
2000-12-14T04:57:03.630000,837,28,S,X,ST26
2000-12-14T04:58:05.950000,838,1,P,X,ST0 
2000-12-14T04:58:03.820000,838,2,P,X,ST1 
2000-12-14T04:58:07.660000,838,3,P,X,ST3 
2000-12-14T04:58:12.320000,838,4,S,X,ST3 
2000-12-14T04:58:06.330000,838,5,P,X,ST4 
2000-12-14T04:58:10.030000,838,6,S,X,ST4 
2000-12-14T04:58:12.010000,838,7,S,X,ST5 
2000-12-14T04:58:05.980000,838,8,P,X,ST6 
2000-12-14T04:58:09.520000,838,9,S,X,ST6 
2000-12-14T04:58:05.980000,838,10,P,X,ST8 
2000-12-14T04:58:12.630000,838,11,S,X,ST10
2000-12-14T04:58:09.740000,838,12,P,X,ST11
2000-12-14T04:58:04.600000,838,13,P,X,ST14
2000-12-14T04:58:07.090000,838,14,S,X,ST14
2000-12-14T04:58:04.850000,838,15,S,X,ST15
2000-12-14T04:58:05.860000,838,16,P,X,ST16
2000-12-14T04:58:09.370000,838,17,S,X,ST16
2000-12-14T04:58:02.890000,838,18,P,X,ST19
2000-12-14T04:58:05.780000,838,19,P,X,ST20
2000-12-14T04:58:04.490000,838,20,S,X,ST21
2000-12-14T04:58:05.970000,838,21,P,X,ST22
2000-12-14T04:58:02.250000,838,22,P,X,ST23
2000-12-14T04:58:04.650000,838,23,P,X,ST24
2000-12-14T04:58:02.770000,838,24,P,X,ST25
2000-12-14T04:58:03.850000,838,25,S,X,ST25
2000-12-14T04:58:04.670000,838,26,P,X,ST26
2000-12-14T04:58:07.160000,838,27,S,X,ST26
2000-12-14T04:59:05.310000,839,1,P,X,ST0 
2000-12-14T04:59:04.780000,839,2,P,X,ST1 
2000-12-14T04:59:11.810000,839,3,P,X,ST2 
2000-12-14T04:59:13.920000,839,4,S,X,ST3 
2000-12-14T04:59:09.740000,839,5,S,X,ST4 
2000-12-14T04:59:08.240000,839,6,P,X,ST5 
2000-12-14T04:59:13.090000,839,7,S,X,ST5 
2000-12-14T04:59:07.140000,839,8,P,X,ST6 
2000-12-14T04:59:05.810000,839,9,P,X,ST7 
2000-12-14T04:59:11.110000,839,10,S,X,ST8 
2000-12-14T04:59:07.750000,839,11,P,X,ST9 
2000-12-14T04:59:12.700000,839,12,S,X,ST9 
2000-12-14T04:59:08.760000,839,13,P,X,ST10
2000-12-14T04:59:17.730000,839,14,S,X,ST11
2000-12-14T04:59:02.300000,839,15,P,X,ST13
2000-12-14T04:59:04.180000,839,16,S,X,ST13
2000-12-14T04:59:04.920000,839,17,P,X,ST14
2000-12-14T04:59:03.030000,839,18,P,X,ST15
2000-12-14T04:59:04.460000,839,19,S,X,ST15
2000-12-14T04:59:05.450000,839,20,P,X,ST16
2000-12-14T04:59:08.560000,839,21,S,X,ST16
2000-12-14T04:59:05.310000,839,22,P,X,ST17
2000-12-14T04:59:02.830000,839,23,P,X,ST18
2000-12-14T04:59:04.100000,839,24,S,X,ST18
2000-12-14T04:59:06.750000,839,25,P,X,ST20
2000-12-14T04:59:06.040000,839,26,S,X,ST21
2000-12-14T04:59:06.910000,839,27,P,X,ST22
2000-12-14T04:59:02.950000,839,28,P,X,ST23
2000-12-14T04:59:03.850000,839,29,P,X,ST24
2000-12-14T04:59:05.800000,839,30,S,X,ST24
2000-12-14T04:59:03.320000,839,31,P,X,ST25
2000-12-14T04:59:05.770000,839,32,S,X,ST26
2000-12-14T05:00:06.330000,840,1,P,X,ST0 
2000-12-14T05:00:03.270000,840,2,P,X,ST1 
2000-12-14T05:00:04.980000,840,3,S,X,ST1 
2000-12-14T05:00:10.480000,840,4,P,X,ST2 
2000-12-14T05:00:06.970000,840,5,P,X,ST3 
2000-12-14T05:00:11.000000,840,6,S,X,ST3 
2000-12-14T05:00:06.320000,840,7,P,X,ST4 
2000-12-14T05:00:09.980000,840,8,S,X,ST4 
2000-12-14T05:00:07.090000,840,9,P,X,ST5 
2000-12-14T05:00:05.990000,840,10,P,X,ST6 
2000-12-14T05:00:09.440000,840,11,S,X,ST6 
2000-12-14T05:00:04.710000,840,12,P,X,ST7 
2000-12-14T05:00:05.280000,840,13,P,X,ST8 
2000-12-14T05:00:06.850000,840,14,P,X,ST9 
2000-12-14T05:00:11.330000,840,15,S,X,ST10
2000-12-14T05:00:08.990000,840,16,P,X,ST11
2000-12-14T05:00:14.830000,840,17,S,X,ST11
2000-12-14T05:00:05.380000,840,18,P,X,ST12
2000-12-14T05:00:03.890000,840,19,P,X,ST13
2000-12-14T05:00:06.010000,840,20,S,X,ST13
2000-12-14T05:00:04.690000,840,21,P,X,ST14
2000-12-14T05:00:06.010000,840,22,P,X,ST16
2000-12-14T05:00:09.520000,840,23,S,X,ST16
2000-12-14T05:00:09.890000,840,24,S,X,ST17
2000-12-14T05:00:06.380000,840,25,S,X,ST18
2000-12-14T05:00:05.370000,840,26,S,X,ST19
2000-12-14T05:00:05.130000,840,27,P,X,ST20
2000-12-14T05:00:07.910000,840,28,S,X,ST20
2000-12-14T05:00:04.070000,840,29,S,X,ST21
2000-12-14T05:00:05.280000,840,30,P,X,ST22
2000-12-14T05:00:02.530000,840,31,P,X,ST23
2000-12-14T05:00:05.110000,840,32,P,X,ST24
2000-12-14T05:00:02.870000,840,33,P,X,ST25
2000-12-14T05:00:04.220000,840,34,S,X,ST25
2000-12-14T05:00:05.130000,840,35,P,X,ST26
2000-12-14T05:01:09.550000,841,1,P,X,ST0 
2000-12-14T05:01:15.430000,841,2,S,X,ST0 
2000-12-14T05:01:03.840000,841,3,P,X,ST1 
2000-12-14T05:01:05.690000,841,4,S,X,ST1 
2000-12-14T05:01:13.490000,841,5,S,X,ST2 
2000-12-14T05:01:03.870000,841,6,P,X,ST3 
2000-12-14T05:01:08.330000,841,7,P,X,ST4 
2000-12-14T05:01:13.650000,841,8,S,X,ST4 
2000-12-14T05:01:05.970000,841,9,P,X,ST5 
2000-12-14T05:01:07.430000,841,10,P,X,ST6 
2000-12-14T05:01:11.820000,841,11,S,X,ST6 
2000-12-14T05:01:08.360000,841,12,S,X,ST7 
2000-12-14T05:01:03.550000,841,13,P,X,ST8 
2000-12-14T05:01:05.310000,841,14,S,X,ST8 
2000-12-14T05:01:07.040000,841,15,P,X,ST9 
2000-12-14T05:01:09.840000,841,16,S,X,ST11
2000-12-14T05:01:11.330000,841,17,S,X,ST13
2000-12-14T05:01:10.310000,841,18,S,X,ST14
2000-12-14T05:01:06.470000,841,19,P,X,ST15
2000-12-14T05:01:10.480000,841,20,S,X,ST15
2000-12-14T05:01:08.800000,841,21,P,X,ST16
2000-12-14T05:01:09.470000,841,22,P,X,ST17
2000-12-14T05:01:15.330000,841,23,S,X,ST17
2000-12-14T05:01:06.760000,841,24,P,X,ST19
2000-12-14T05:01:10.790000,841,25,S,X,ST19
2000-12-14T05:01:06.600000,841,26,S,X,ST21
2000-12-14T05:01:02.150000,841,27,P,X,ST22
2000-12-14T05:01:02.930000,841,28,S,X,ST22
2000-12-14T05:01:13.360000,841,29,S,X,ST24
2000-12-14T05:01:08.360000,841,30,P,X,ST26
2000-12-14T05:01:13.630000,841,31,S,X,ST26
2000-12-14T05:02:07.250000,842,1,P,X,ST1 
2000-12-14T05:02:06.880000,842,2,P,X,ST2 
2000-12-14T05:02:11.430000,842,3,P,X,ST4 
2000-12-14T05:02:06.760000,842,4,P,X,ST5 
2000-12-14T05:02:16.110000,842,5,S,X,ST6 
2000-12-14T05:02:08.260000,842,6,P,X,ST7 
2000-12-14T05:02:10.590000,842,7,S,X,ST8 
2000-12-14T05:02:02.890000,842,8,P,X,ST10
2000-12-14T05:02:04.320000,842,9,S,X,ST10
2000-12-14T05:02:02.520000,842,10,P,X,ST11
2000-12-14T05:02:03.730000,842,11,S,X,ST11
2000-12-14T05:02:05.110000,842,12,P,X,ST12
2000-12-14T05:02:10.430000,842,13,P,X,ST13
2000-12-14T05:02:09.390000,842,14,P,X,ST14
2000-12-14T05:02:09.800000,842,15,P,X,ST15
2000-12-14T05:02:16.340000,842,16,S,X,ST15
2000-12-14T05:02:21.200000,842,17,S,X,ST17
2000-12-14T05:02:17.610000,842,18,S,X,ST18
2000-12-14T05:02:10.160000,842,19,P,X,ST19
2000-12-14T05:02:16.810000,842,20,S,X,ST19
2000-12-14T05:02:05.500000,842,21,P,X,ST20
2000-12-14T05:02:08.750000,842,22,S,X,ST20
2000-12-14T05:02:12.570000,842,23,S,X,ST21
2000-12-14T05:02:05.260000,842,24,P,X,ST22
2000-12-14T05:02:11.820000,842,25,P,X,ST26
2000-12-14T05:03:10.820000,843,1,P,X,ST0 
2000-12-14T05:03:17.560000,843,2,S,X,ST0 
2000-12-14T05:03:06.650000,843,3,P,X,ST2 
2000-12-14T05:03:03.650000,843,4,P,X,ST3 
2000-12-14T05:03:10.200000,843,5,P,X,ST4 
2000-12-14T05:03:16.770000,843,6,S,X,ST4 
2000-12-14T05:03:04.640000,843,7,P,X,ST5 
2000-12-14T05:03:07.320000,843,8,P,X,ST6 
2000-12-14T05:03:11.590000,843,9,S,X,ST7 
2000-12-14T05:03:05.570000,843,10,P,X,ST8 
2000-12-14T05:03:08.640000,843,11,S,X,ST8 
2000-12-14T05:03:14.380000,843,12,S,X,ST9 
2000-12-14T05:03:03.080000,843,13,P,X,ST10
2000-12-14T05:03:02.230000,843,14,P,X,ST12
2000-12-14T05:03:03.000000,843,15,S,X,ST12
2000-12-14T05:03:14.460000,843,16,S,X,ST13
2000-12-14T05:03:13.320000,843,17,S,X,ST15
2000-12-14T05:03:11.140000,843,18,P,X,ST16
2000-12-14T05:03:17.220000,843,19,S,X,ST16
2000-12-14T05:03:14.220000,843,20,S,X,ST18
2000-12-14T05:03:03.700000,843,21,P,X,ST20
2000-12-14T05:03:05.410000,843,22,S,X,ST20
2000-12-14T05:03:05.800000,843,23,P,X,ST21
2000-12-14T05:03:03.320000,843,24,P,X,ST22
2000-12-14T05:03:04.740000,843,25,S,X,ST22
2000-12-14T05:03:06.560000,843,26,P,X,ST23
2000-12-14T05:03:09.630000,843,27,P,X,ST24
2000-12-14T05:03:15.440000,843,28,S,X,ST24
2000-12-14T05:03:06.920000,843,29,P,X,ST25
2000-12-14T05:03:11.050000,843,30,S,X,ST25
2000-12-14T05:04:03.840000,844,1,P,X,ST1 
2000-12-14T05:04:07.800000,844,2,P,X,ST2 
2000-12-14T05:04:03.720000,844,3,P,X,ST3 
2000-12-14T05:04:08.730000,844,4,P,X,ST4 
2000-12-14T05:04:14.220000,844,5,S,X,ST4 
2000-12-14T05:04:05.390000,844,6,P,X,ST5 
2000-12-14T05:04:08.390000,844,7,S,X,ST5 
2000-12-14T05:04:07.100000,844,8,P,X,ST6 
2000-12-14T05:04:05.570000,844,9,P,X,ST7 
2000-12-14T05:04:08.970000,844,10,S,X,ST7 
2000-12-14T05:04:04.060000,844,11,P,X,ST8 
2000-12-14T05:04:06.170000,844,12,S,X,ST8 
2000-12-14T05:04:03.870000,844,13,P,X,ST10
2000-12-14T05:04:09.380000,844,14,S,X,ST11
2000-12-14T05:04:02.540000,844,15,P,X,ST12
2000-12-14T05:04:03.570000,844,16,S,X,ST12
2000-12-14T05:04:11.270000,844,17,S,X,ST13
2000-12-14T05:04:06.300000,844,18,P,X,ST14
2000-12-14T05:04:09.970000,844,19,S,X,ST14
2000-12-14T05:04:06.650000,844,20,P,X,ST15
2000-12-14T05:04:10.830000,844,21,S,X,ST15
2000-12-14T05:04:09.490000,844,22,P,X,ST17
2000-12-14T05:04:15.220000,844,23,S,X,ST17
2000-12-14T05:04:07.490000,844,24,P,X,ST18
2000-12-14T05:04:12.000000,844,25,S,X,ST18
2000-12-14T05:04:06.910000,844,26,P,X,ST19
2000-12-14T05:04:11.070000,844,27,S,X,ST19
2000-12-14T05:04:02.270000,844,28,P,X,ST20
2000-12-14T05:04:03.070000,844,29,S,X,ST20
2000-12-14T05:04:04.460000,844,30,P,X,ST21
2000-12-14T05:04:07.940000,844,31,S,X,ST21
2000-12-14T05:04:02.120000,844,32,P,X,ST22
2000-12-14T05:04:02.900000,844,33,S,X,ST22
2000-12-14T05:04:05.200000,844,34,P,X,ST23
2000-12-14T05:04:13.520000,844,35,S,X,ST24
2000-12-14T05:04:08.810000,844,36,S,X,ST25
2000-12-14T05:04:13.680000,844,37,S,X,ST26
2000-12-14T05:05:04.820000,845,1,P,X,ST0 
2000-12-14T05:05:07.490000,845,2,S,X,ST0 
2000-12-14T05:05:19.150000,845,3,S,X,ST2 
2000-12-14T05:05:08.590000,845,4,P,X,ST3 
2000-12-14T05:05:06.050000,845,5,P,X,ST4 
2000-12-14T05:05:09.450000,845,6,S,X,ST4 
2000-12-14T05:05:06.130000,845,7,P,X,ST6 
2000-12-14T05:05:05.830000,845,8,P,X,ST7 
2000-12-14T05:05:09.240000,845,9,S,X,ST7 
2000-12-14T05:05:06.860000,845,10,P,X,ST8 
2000-12-14T05:05:11.130000,845,11,S,X,ST8 
2000-12-14T05:05:07.680000,845,12,P,X,ST9 
2000-12-14T05:05:08.750000,845,13,P,X,ST10
2000-12-14T05:05:14.300000,845,14,S,X,ST10
2000-12-14T05:05:10.650000,845,15,P,X,ST11
2000-12-14T05:05:17.800000,845,16,S,X,ST11
2000-12-14T05:05:10.990000,845,17,S,X,ST12
2000-12-14T05:05:02.330000,845,18,P,X,ST13
2000-12-14T05:05:04.860000,845,19,P,X,ST14
2000-12-14T05:05:07.470000,845,20,S,X,ST14
2000-12-14T05:05:05.200000,845,21,P,X,ST16
2000-12-14T05:05:08.030000,845,22,S,X,ST16
2000-12-14T05:05:04.930000,845,23,P,X,ST17
2000-12-14T05:05:08.130000,845,24,S,X,ST17
2000-12-14T05:05:02.790000,845,25,P,X,ST18
2000-12-14T05:05:06.730000,845,26,P,X,ST20
2000-12-14T05:05:06.930000,845,27,P,X,ST22
2000-12-14T05:05:11.080000,845,28,S,X,ST22
2000-12-14T05:05:03.570000,845,29,P,X,ST24
2000-12-14T05:05:03.480000,845,30,P,X,ST25
2000-12-14T05:05:05.140000,845,31,S,X,ST25
2000-12-14T05:05:03.580000,845,32,P,X,ST26
2000-12-14T05:06:04.810000,846,1,P,X,ST1 
2000-12-14T05:06:07.250000,846,2,S,X,ST1 
2000-12-14T05:06:08.740000,846,3,P,X,ST3 
2000-12-14T05:06:06.430000,846,4,P,X,ST4 
2000-12-14T05:06:10.110000,846,5,S,X,ST4 
2000-12-14T05:06:08.380000,846,6,P,X,ST5 
2000-12-14T05:06:06.360000,846,7,P,X,ST6 
2000-12-14T05:06:07.020000,846,8,P,X,ST8 
2000-12-14T05:06:08.050000,846,9,P,X,ST9 
2000-12-14T05:06:18.010000,846,10,S,X,ST11
2000-12-14T05:06:02.320000,846,11,P,X,ST13
2000-12-14T05:06:03.260000,846,12,S,X,ST13
2000-12-14T05:06:05.010000,846,13,P,X,ST14
2000-12-14T05:06:04.550000,846,14,S,X,ST15
2000-12-14T05:06:05.730000,846,15,P,X,ST16
2000-12-14T05:06:05.630000,846,16,P,X,ST17
2000-12-14T05:06:08.720000,846,17,S,X,ST17
2000-12-14T05:06:02.940000,846,18,P,X,ST18
2000-12-14T05:06:02.600000,846,19,S,X,ST19
2000-12-14T05:06:06.730000,846,20,P,X,ST20
2000-12-14T05:06:06.010000,846,21,S,X,ST21
2000-12-14T05:06:07.050000,846,22,P,X,ST22
2000-12-14T05:06:11.230000,846,23,S,X,ST22
2000-12-14T05:06:02.900000,846,24,P,X,ST23
2000-12-14T05:06:04.190000,846,25,S,X,ST23
2000-12-14T05:06:04.070000,846,26,P,X,ST24
2000-12-14T05:06:06.120000,846,27,S,X,ST24
2000-12-14T05:06:04.750000,846,28,S,X,ST25
2000-12-14T05:06:04.040000,846,29,P,X,ST26
2000-12-14T05:07:03.990000,847,1,P,X,ST0 
2000-12-14T05:07:09.310000,847,2,S,X,ST1 
2000-12-14T05:07:21.020000,847,3,S,X,ST2 
2000-12-14T05:07:09.560000,847,4,P,X,ST3 
2000-12-14T05:07:09.350000,847,5,P,X,ST5 
2000-12-14T05:07:14.910000,847,6,S,X,ST5 
2000-12-14T05:07:06.940000,847,7,P,X,ST6 
2000-12-14T05:07:06.280000,847,8,P,X,ST7 
2000-12-14T05:07:10.110000,847,9,S,X,ST7 
2000-12-14T05:07:12.460000,847,10,S,X,ST8 
2000-12-14T05:07:09.810000,847,11,P,X,ST10
2000-12-14T05:07:15.900000,847,12,S,X,ST10
2000-12-14T05:07:11.650000,847,13,P,X,ST11
2000-12-14T05:07:19.460000,847,14,S,X,ST11
2000-12-14T05:07:08.060000,847,15,P,X,ST12
2000-12-14T05:07:12.890000,847,16,S,X,ST12
2000-12-14T05:07:04.610000,847,17,S,X,ST13
2000-12-14T05:07:04.500000,847,18,S,X,ST15
2000-12-14T05:07:06.600000,847,19,S,X,ST16
2000-12-14T05:07:04.630000,847,20,P,X,ST17
2000-12-14T05:07:12.570000,847,21,S,X,ST20
2000-12-14T05:07:07.920000,847,22,P,X,ST22
2000-12-14T05:07:04.230000,847,23,P,X,ST23
2000-12-14T05:07:06.510000,847,24,S,X,ST23
2000-12-14T05:07:02.880000,847,25,P,X,ST24
2000-12-14T05:07:04.210000,847,26,P,X,ST25
2000-12-14T05:07:06.590000,847,27,S,X,ST25
2000-12-14T05:08:03.300000,848,1,P,X,ST1 
2000-12-14T05:08:04.930000,848,2,S,X,ST1 
2000-12-14T05:08:13.820000,848,3,S,X,ST2 
2000-12-14T05:08:04.390000,848,4,P,X,ST3 
2000-12-14T05:08:06.780000,848,5,S,X,ST3 
2000-12-14T05:08:07.810000,848,6,P,X,ST4 
2000-12-14T05:08:13.160000,848,7,S,X,ST4 
2000-12-14T05:08:05.940000,848,8,P,X,ST5 
2000-12-14T05:08:09.290000,848,9,S,X,ST5 
2000-12-14T05:08:06.990000,848,10,P,X,ST6 
2000-12-14T05:08:11.030000,848,11,S,X,ST6 
2000-12-14T05:08:04.840000,848,12,P,X,ST7 
2000-12-14T05:08:05.390000,848,13,S,X,ST8 
2000-12-14T05:08:06.690000,848,14,P,X,ST9 
2000-12-14T05:08:10.600000,848,15,S,X,ST9 
2000-12-14T05:08:10.560000,848,16,S,X,ST11
2000-12-14T05:08:03.350000,848,17,P,X,ST12
2000-12-14T05:08:04.890000,848,18,S,X,ST12
2000-12-14T05:08:06.360000,848,19,P,X,ST13
2000-12-14T05:08:06.050000,848,20,P,X,ST14
2000-12-14T05:08:09.430000,848,21,S,X,ST14
2000-12-14T05:08:05.760000,848,22,P,X,ST15
2000-12-14T05:08:14.450000,848,23,S,X,ST16
2000-12-14T05:08:09.870000,848,24,S,X,ST19
2000-12-14T05:08:02.790000,848,25,P,X,ST20
2000-12-14T05:08:02.890000,848,26,P,X,ST22
2000-12-14T05:08:12.270000,848,27,S,X,ST24
2000-12-14T05:08:04.600000,848,28,P,X,ST25
2000-12-14T05:08:07.590000,848,29,P,X,ST26
2000-12-14T05:09:02.750000,849,1,P,X,ST0 
2000-12-14T05:09:03.850000,849,2,S,X,ST0 
2000-12-14T05:09:11.460000,849,3,S,X,ST1 
2000-12-14T05:09:11.010000,849,4,P,X,ST3 
2000-12-14T05:09:06.740000,849,5,P,X,ST4 
2000-12-14T05:09:10.040000,849,6,P,X,ST5 
2000-12-14T05:09:06.940000,849,7,P,X,ST6 
2000-12-14T05:09:07.920000,849,8,P,X,ST7 
2000-12-14T05:09:12.900000,849,9,S,X,ST7 
2000-12-14T05:09:09.520000,849,10,P,X,ST9 
2000-12-14T05:09:11.130000,849,11,P,X,ST10
2000-12-14T05:09:18.140000,849,12,S,X,ST10
2000-12-14T05:09:13.020000,849,13,P,X,ST11
2000-12-14T05:09:21.680000,849,14,S,X,ST11
2000-12-14T05:09:03.740000,849,15,P,X,ST13
2000-12-14T05:09:06.580000,849,16,S,X,ST13
2000-12-14T05:09:05.970000,849,17,P,X,ST14
2000-12-14T05:09:05.030000,849,18,P,X,ST15
2000-12-14T05:09:07.700000,849,19,S,X,ST15
2000-12-14T05:09:05.280000,849,20,P,X,ST16
2000-12-14T05:09:08.180000,849,21,S,X,ST16
2000-12-14T05:09:04.140000,849,22,S,X,ST17
2000-12-14T05:09:04.030000,849,23,P,X,ST18
2000-12-14T05:09:05.980000,849,24,S,X,ST18
2000-12-14T05:09:03.950000,849,25,P,X,ST19
2000-12-14T05:09:06.050000,849,26,S,X,ST19
2000-12-14T05:09:09.150000,849,27,P,X,ST20
2000-12-14T05:09:14.830000,849,28,S,X,ST20
2000-12-14T05:09:06.720000,849,29,P,X,ST21
2000-12-14T05:09:09.320000,849,30,P,X,ST22
2000-12-14T05:09:05.870000,849,31,P,X,ST23
2000-12-14T05:09:09.180000,849,32,S,X,ST23
2000-12-14T05:09:02.400000,849,33,P,X,ST24
2000-12-14T05:09:05.970000,849,34,P,X,ST25
2000-12-14T05:09:02.790000,849,35,P,X,ST26
2000-12-14T05:09:04.020000,849,36,S,X,ST26
2000-12-14T05:10:03.740000,850,1,P,X,ST3 
2000-12-14T05:10:15.290000,850,2,S,X,ST4 
2000-12-14T05:10:05.450000,850,3,P,X,ST5 
2000-12-14T05:10:07.150000,850,4,P,X,ST6 
2000-12-14T05:10:05.700000,850,5,P,X,ST7 
2000-12-14T05:10:09.160000,850,6,S,X,ST7 
2000-12-14T05:10:06.290000,850,7,S,X,ST8 
2000-12-14T05:10:07.460000,850,8,P,X,ST9 
2000-12-14T05:10:12.050000,850,9,S,X,ST9 
2000-12-14T05:10:05.810000,850,10,P,X,ST11
2000-12-14T05:10:09.410000,850,11,S,X,ST11
2000-12-14T05:10:02.500000,850,12,P,X,ST12
2000-12-14T05:10:07.090000,850,13,P,X,ST13
2000-12-14T05:10:11.400000,850,14,S,X,ST13
2000-12-14T05:10:11.000000,850,15,S,X,ST15
2000-12-14T05:10:09.080000,850,16,P,X,ST16
2000-12-14T05:10:07.540000,850,17,P,X,ST18
2000-12-14T05:10:02.210000,850,18,P,X,ST20
2000-12-14T05:10:04.550000,850,19,P,X,ST21
2000-12-14T05:10:01.960000,850,20,P,X,ST22
2000-12-14T05:10:08.330000,850,21,S,X,ST23
2000-12-14T05:10:08.450000,850,22,P,X,ST24
2000-12-14T05:10:13.640000,850,23,S,X,ST24
2000-12-14T05:10:05.540000,850,24,P,X,ST25
2000-12-14T05:10:08.540000,850,25,P,X,ST26
2000-12-14T05:10:13.750000,850,26,S,X,ST26
2000-12-14T05:11:09.140000,851,1,S,X,ST0 
2000-12-14T05:11:03.810000,851,2,P,X,ST1 
2000-12-14T05:11:10.980000,851,3,P,X,ST2 
2000-12-14T05:11:11.750000,851,4,S,X,ST3 
2000-12-14T05:11:09.190000,851,5,S,X,ST4 
2000-12-14T05:11:07.700000,851,6,P,X,ST5 
2000-12-14T05:11:06.220000,851,7,P,X,ST6 
2000-12-14T05:11:09.880000,851,8,S,X,ST6 
2000-12-14T05:11:04.720000,851,9,P,X,ST7 
2000-12-14T05:11:05.630000,851,10,P,X,ST8 
2000-12-14T05:11:06.760000,851,11,P,X,ST9 
2000-12-14T05:11:12.140000,851,12,S,X,ST10
2000-12-14T05:11:09.510000,851,13,P,X,ST11
2000-12-14T05:11:15.580000,851,14,S,X,ST11
2000-12-14T05:11:05.910000,851,15,P,X,ST12
2000-12-14T05:11:03.620000,851,16,P,X,ST13
2000-12-14T05:11:07.630000,851,17,S,X,ST14
2000-12-14T05:11:04.660000,851,18,S,X,ST15
2000-12-14T05:11:05.520000,851,19,P,X,ST16
2000-12-14T05:11:05.970000,851,20,P,X,ST17
2000-12-14T05:11:03.710000,851,21,P,X,ST18
2000-12-14T05:11:05.530000,851,22,S,X,ST18
2000-12-14T05:11:03.200000,851,23,P,X,ST19
2000-12-14T05:11:04.810000,851,24,S,X,ST19
2000-12-14T05:11:05.520000,851,25,P,X,ST20
2000-12-14T05:11:03.240000,851,26,P,X,ST21
2000-12-14T05:11:08.900000,851,27,S,X,ST22
2000-12-14T05:11:04.750000,851,28,P,X,ST24
2000-12-14T05:11:07.240000,851,29,S,X,ST26
2000-12-14T05:12:03.300000,852,1,P,X,ST0 
2000-12-14T05:12:06.240000,852,2,P,X,ST1 
2000-12-14T05:12:21.050000,852,3,S,X,ST2 
2000-12-14T05:12:06.090000,852,4,P,X,ST4 
2000-12-14T05:12:09.250000,852,5,P,X,ST5 
2000-12-14T05:12:14.750000,852,6,S,X,ST5 
2000-12-14T05:12:06.510000,852,7,P,X,ST6 
2000-12-14T05:12:06.990000,852,8,P,X,ST7 
2000-12-14T05:12:11.140000,852,9,S,X,ST7 
2000-12-14T05:12:08.190000,852,10,P,X,ST8 
2000-12-14T05:12:14.140000,852,11,S,X,ST8 
2000-12-14T05:12:08.570000,852,12,P,X,ST9 
2000-12-14T05:12:10.060000,852,13,P,X,ST10
2000-12-14T05:12:16.350000,852,14,S,X,ST10
2000-12-14T05:12:08.270000,852,15,P,X,ST12
2000-12-14T05:12:13.240000,852,16,S,X,ST12
2000-12-14T05:12:02.970000,852,17,P,X,ST13
2000-12-14T05:12:04.360000,852,18,S,X,ST13
2000-12-14T05:12:05.380000,852,19,P,X,ST14
2000-12-14T05:12:08.340000,852,20,S,X,ST14
2000-12-14T05:12:04.070000,852,21,P,X,ST15
2000-12-14T05:12:06.030000,852,22,S,X,ST15
2000-12-14T05:12:04.780000,852,23,P,X,ST16
2000-12-14T05:12:03.480000,852,24,P,X,ST17
